,name,trajectory,steps
45,isMutiGoal1episodes16000step_agent,"[[7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",13
46,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
47,isMutiGoal1episodes16000step_agent,"[[7, 7], [8, 7], [7, 7], [7, 6], [6, 6], [5, 6], [5, 5], [5, 4], [4, 4], [4, 3], [4, 2], [3, 2], [2, 2], [1, 2], [1, 1]]",15
48,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
49,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [5, 7], [4, 7], [5, 7], [5, 6], [4, 6], [4, 5], [4, 4], [4, 3], [4, 2], [3, 2], [2, 2], [1, 2], [1, 1]]",15
50,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 8], [8, 8], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",15
51,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
52,isMutiGoal1episodes16000step_agent,"[[7, 7], [8, 7], [7, 7], [7, 6], [7, 7], [8, 7], [8, 8], [9, 8], [9, 9], [9, 10], [9, 11], [9, 12], [9, 13], [10, 13], [11, 13], [12, 13], [13, 13]]",17
53,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
54,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 8], [7, 7], [8, 7], [7, 7], [6, 7], [7, 7], [8, 7], [7, 7], [8, 7], [7, 7], [6, 7], [7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",25
55,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 6], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",13
56,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 6], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",13
57,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [2, 12], [2, 13], [1, 13]]",15
58,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [6, 6], [7, 6], [8, 6], [8, 5], [9, 5], [10, 5], [10, 4], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",15
59,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [6, 6], [5, 6], [5, 7], [5, 6], [5, 5], [5, 4], [4, 4], [4, 3], [4, 2], [3, 2], [2, 2], [1, 2], [1, 1]]",15
60,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 8], [8, 8], [8, 7], [7, 7], [7, 6], [7, 7], [7, 8], [7, 7], [8, 7], [9, 7], [8, 7], [7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",25
61,isMutiGoal1episodes16000step_agent,"[[7, 7], [8, 7], [9, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",15
62,isMutiGoal1episodes16000step_agent,"[[7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",13
63,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [7, 7], [7, 6], [7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 3], [13, 2], [13, 1]]",19
64,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
65,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 6], [6, 6], [6, 5], [6, 6], [7, 6], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",17
66,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
67,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 8], [7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
68,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 6], [7, 5], [6, 5], [6, 4], [5, 4], [4, 4], [4, 3], [4, 2], [3, 2], [2, 2], [1, 2], [1, 1]]",13
69,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [5, 7], [6, 7], [5, 7], [6, 7], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",19
70,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 8], [7, 7], [7, 6], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",15
71,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 6], [7, 7], [8, 7], [8, 8], [7, 8], [7, 9], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",17
72,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
73,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 8], [8, 8], [9, 8], [8, 8], [9, 8], [9, 9], [9, 10], [9, 11], [9, 12], [9, 13], [10, 13], [11, 13], [12, 13], [13, 13]]",15
74,isMutiGoal1episodes16000step_agent,"[[7, 7], [8, 7], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",13
75,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 6], [7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",15
76,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 6], [7, 5], [6, 5], [6, 6], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",19
77,isMutiGoal1episodes16000step_agent,"[[7, 7], [8, 7], [9, 7], [8, 7], [7, 7], [6, 7], [6, 6], [7, 6], [7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",23
78,isMutiGoal1episodes16000step_agent,"[[7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",15
79,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [6, 6], [5, 6], [5, 5], [5, 4], [4, 4], [4, 3], [5, 3], [5, 2], [4, 2], [3, 2], [2, 2], [1, 2], [1, 1]]",15
80,isMutiGoal1episodes16000step_agent,"[[7, 7], [8, 7], [7, 7], [8, 7], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11], [9, 12], [9, 13], [10, 13], [11, 13], [12, 13], [13, 13]]",15
81,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 8], [8, 8], [8, 7], [8, 6], [7, 6], [7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",19
82,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
83,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [5, 10], [6, 10], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
84,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 8], [7, 7], [6, 7], [5, 7], [5, 6], [5, 5], [5, 4], [4, 4], [4, 3], [4, 2], [3, 2], [2, 2], [1, 2], [1, 1]]",15
85,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 6], [6, 6], [7, 6], [6, 6], [7, 6], [6, 6], [7, 6], [7, 5], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",19
86,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [7, 7], [7, 8], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 6], [12, 6], [13, 6], [13, 5], [13, 4], [13, 3], [13, 2], [13, 1]]",17
87,isMutiGoal1episodes16000step_agent,"[[7, 7], [8, 7], [8, 6], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",15
88,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
89,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [7, 7], [6, 7], [7, 7], [7, 8], [7, 7], [6, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [3, 8], [2, 8], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",21
90,isMutiGoal1episodes16000step_agent,"[[7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",13
91,isMutiGoal1episodes16000step_agent,"[[7, 7], [8, 7], [8, 8], [7, 8], [6, 8], [6, 9], [5, 9], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",17
92,isMutiGoal1episodes16000step_agent,"[[7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",13
93,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
94,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [7, 7], [7, 6], [7, 5], [7, 4], [8, 4], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",15
95,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 6], [7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",15
96,isMutiGoal1episodes16000step_agent,"[[7, 7], [8, 7], [7, 7], [8, 7], [9, 7], [9, 8], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 2], [13, 1]]",17
97,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [4, 14], [4, 13], [3, 13], [2, 13], [1, 13]]",15
98,isMutiGoal1episodes16000step_agent,"[[7, 7], [7, 6], [6, 6], [6, 5], [6, 6], [6, 7], [7, 7], [7, 6], [7, 5], [6, 5], [5, 5], [5, 4], [5, 3], [5, 2], [4, 2], [5, 2], [4, 2], [3, 2], [2, 2], [1, 2], [1, 1]]",21
99,isMutiGoal1episodes16000step_agent,"[[7, 7], [6, 7], [6, 6], [6, 5], [7, 5], [6, 5], [6, 4], [5, 4], [4, 4], [4, 3], [4, 2], [3, 2], [2, 2], [1, 2], [1, 1]]",15
