,name,isMutiGoal,trainingEpisodes,fixAgentPostion,trajectory,lastPos,steps
0,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [8, 7], [8, 8], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
1,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
2,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 6], [6, 6], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",17
3,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
4,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
5,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
6,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [6, 7], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
7,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [8, 7], [8, 8], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
8,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
9,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [8, 13], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
10,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
11,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
12,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
13,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
14,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [8, 7], [8, 8], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
15,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
16,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
17,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [8, 7], [8, 8], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
18,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
19,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [8, 7], [8, 8], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
20,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [7, 14], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
21,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
22,fixReset0isMutiGoal0episodes6000step_agent,0,6000,0,"[[7, 7], [7, 6], [7, 5], [8, 5], [8, 6], [8, 7], [8, 8], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",19
