,name,trajectory,steps
27,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [4, 14], [4, 13], [3, 13], [2, 13], [1, 13]]",15
28,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",13
29,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 6], [7, 7], [8, 7], [8, 8], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",17
30,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
31,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",13
32,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [7, 7], [7, 6], [7, 5], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",15
33,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [8, 8], [8, 9], [8, 8], [9, 8], [10, 8], [11, 8], [12, 8], [13, 8], [13, 9], [13, 10], [13, 11], [13, 12], [13, 13]]",15
34,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
35,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
36,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
37,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",13
38,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
39,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [5, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
40,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
41,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
42,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
43,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [7, 9], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
44,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
45,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
46,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [7, 9], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
47,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
48,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
49,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [7, 9], [7, 8], [7, 7], [8, 7], [9, 7], [9, 8], [10, 8], [11, 8], [12, 8], [13, 8], [13, 9], [13, 10], [13, 11], [13, 12], [13, 13]]",17
50,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [9, 7], [9, 8], [10, 8], [11, 8], [10, 8], [11, 8], [12, 8], [13, 8], [13, 9], [13, 10], [13, 11], [13, 12], [13, 13]]",15
51,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 6], [7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
52,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
53,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 6], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",13
54,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
55,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
56,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [2, 12], [2, 13], [1, 13]]",17
57,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
58,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",13
59,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [9, 7], [10, 7], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",15
60,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [7, 7], [7, 6], [7, 5], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",15
61,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [8, 4], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",15
62,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
63,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
64,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
65,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [7, 7], [7, 6], [6, 6], [6, 7], [6, 6], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",19
66,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",13
67,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
68,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
69,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",13
70,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
71,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 6], [7, 7], [8, 7], [7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",17
72,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [6, 14], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",17
73,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [7, 7], [7, 8], [8, 8], [7, 8], [7, 7], [7, 6], [7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [3, 14], [3, 13], [2, 13], [1, 13]]",23
74,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [9, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",15
75,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 6], [7, 5], [7, 6], [6, 6], [6, 5], [5, 5], [4, 5], [3, 5], [2, 5], [1, 5], [1, 4], [1, 3], [1, 2], [1, 1]]",15
76,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",13
77,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [8, 8], [7, 8], [7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",17
78,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
79,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",15
80,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",13
81,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
82,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [5, 7], [5, 8], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
83,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [8, 8], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
84,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 6], [7, 5], [7, 4], [7, 5], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [10, 0], [10, 1], [11, 1], [12, 1], [13, 1]]",17
85,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 6], [7, 5], [7, 6], [6, 6], [5, 6], [5, 5], [4, 5], [3, 5], [2, 5], [1, 5], [1, 4], [1, 3], [1, 2], [1, 1]]",15
86,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
87,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
88,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [7, 9], [7, 8], [7, 7], [8, 7], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",17
89,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",13
90,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [8, 8], [9, 8], [10, 8], [11, 8], [12, 8], [13, 8], [13, 9], [13, 10], [13, 11], [13, 12], [13, 13]]",13
91,isMutiGoal1episodes20000step_agent,"[[7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",13
92,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",17
93,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
94,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
95,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
96,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
97,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 6], [7, 7], [7, 6], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",15
98,isMutiGoal1episodes20000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
99,isMutiGoal1episodes20000step_agent,"[[7, 7], [7, 6], [7, 7], [7, 6], [7, 5], [7, 6], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]",17
