,name,trajectory,steps
0,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
1,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
2,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
3,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
4,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
5,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
6,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
7,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
8,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
9,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
10,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
11,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
12,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
13,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
14,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
15,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
16,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
17,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
18,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
19,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
20,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [3, 8], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",15
21,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
22,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
23,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [7, 8], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",15
24,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
25,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
26,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",15
27,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
28,isMutiGoal0episodes2000step_agent,"[[7, 7], [7, 6], [7, 5], [8, 5], [9, 5], [10, 5], [10, 4], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [11, 0], [11, 0], [11, 1], [10, 1], [9, 1], [9, 0], [8, 0], [7, 0], [6, 0], [6, 1], [7, 1], [7, 0], [8, 0], [8, 1], [8, 0], [8, 1], [7, 1], [8, 1], [8, 2], [9, 2], [10, 2], [11, 2], [10, 2], [11, 2], [11, 3], [11, 4], [11, 3], [11, 4], [10, 4], [10, 3], [10, 4], [11, 4], [10, 4], [10, 5], [10, 4], [11, 4], [12, 4], [12, 5], [12, 6], [11, 6], [11, 7], [11, 6], [12, 6], [13, 6], [14, 6], [14, 5], [13, 5], [13, 6], [14, 6], [14, 7], [13, 7], [14, 7], [14, 6], [14, 7], [13, 7], [13, 8], [13, 7], [13, 8], [12, 8], [12, 7], [11, 7], [10, 7], [11, 7], [10, 7], [11, 7], [12, 7], [12, 8], [13, 8], [13, 7], [14, 7], [13, 7], [12, 7], [13, 7], [12, 7], [13, 7], [12, 7], [13, 7], [12, 7], [12, 6], [12, 5], [12, 6], [12, 5], [13, 5], [13, 4], [13, 3], [12, 3], [12, 2], [12, 1], [12, 0], [13, 0], [12, 0], [11, 0], [12, 0], [12, 0], [13, 0], [14, 0], [14, 0], [13, 0], [14, 0], [14, 0], [14, 1], [14, 0], [14, 0], [14, 1], [14, 0], [13, 0], [12, 0], [12, 0], [12, 1], [13, 1], [14, 1], [14, 0], [13, 0], [13, 0], [13, 1], [12, 1], [11, 1], [11, 2], [11, 1], [10, 1], [11, 1], [11, 2], [11, 3], [12, 3], [12, 4], [11, 4], [12, 4], [11, 4], [11, 3], [10, 3], [10, 4], [10, 3], [10, 4], [11, 4], [10, 4], [10, 5], [11, 5], [12, 5], [13, 5], [14, 5], [14, 4], [14, 4], [14, 3], [14, 2], [14, 1], [13, 1], [14, 1], [14, 2], [14, 3], [14, 3], [14, 2], [14, 3], [14, 2], [13, 2], [13, 3], [13, 4], [14, 4], [14, 5], [13, 5], [13, 4], [12, 4], [11, 4], [11, 5], [10, 5], [11, 5], [12, 5], [12, 4], [12, 5], [13, 5], [14, 5], [14, 6], [14, 5], [13, 5], [12, 5], [12, 4], [12, 3], [12, 4], [12, 3], [11, 3], [10, 3], [11, 3], [12, 3], [12, 2], [13, 2], [12, 2], [12, 1], [11, 1], [10, 1], [11, 1], [12, 1], [12, 2], [11, 2], [11, 1], [12, 1], [11, 1], [12, 1], [12, 2], [12, 3], [12, 4], [11, 4], [12, 4], [12, 5], [13, 5], [13, 4], [14, 4], [14, 3], [14, 4], [13, 4], [14, 4], [14, 3], [14, 2], [13, 2], [13, 1], [14, 1], [14, 0], [13, 0], [12, 0], [12, 0], [13, 0], [13, 1], [13, 2], [12, 2], [12, 3], [12, 4], [11, 4], [12, 4], [12, 5], [12, 4], [12, 3], [12, 4], [13, 4], [13, 5], [12, 5], [12, 6], [12, 5], [12, 4], [12, 5], [13, 5], [13, 4], [13, 5], [12, 5], [12, 4], [12, 3], [12, 4], [12, 5], [11, 5], [10, 5], [10, 6], [10, 5], [10, 4], [11, 4], [11, 3], [10, 3], [11, 3], [11, 4], [12, 4], [11, 4], [10, 4], [9, 4], [8, 4], [8, 3], [9, 3], [9, 4], [8, 4], [7, 4], [7, 3], [7, 2], [7, 3], [6, 3], [7, 3], [8, 3], [7, 3], [7, 4], [7, 5], [8, 5], [9, 5], [9, 4], [10, 4], [10, 3], [9, 3], [10, 3], [9, 3], [8, 3], [8, 2], [8, 1], [8, 2], [8, 3], [7, 3], [7, 4], [7, 3], [8, 3], [9, 3], [9, 2], [8, 2], [9, 2], [9, 3], [9, 4], [9, 5], [9, 6], [9, 5], [9, 6], [9, 7], [9, 6], [10, 6], [11, 6], [11, 5], [11, 6], [12, 6], [12, 5], [12, 6], [13, 6], [13, 7], [13, 8], [12, 8], [11, 8], [10, 8], [10, 7], [11, 7], [10, 7], [11, 7], [12, 7], [12, 8], [11, 8], [12, 8], [13, 8], [14, 8], [14, 8], [13, 8], [14, 8], [14, 7], [14, 6], [14, 5], [14, 6], [14, 5], [14, 5], [14, 5], [14, 6], [14, 7], [14, 6], [14, 6], [14, 5], [14, 5], [13, 5], [12, 5], [12, 4], [11, 4], [12, 4], [13, 4], [13, 5], [13, 6], [12, 6], [12, 5], [13, 5], [13, 4], [13, 3], [14, 3], [14, 4], [14, 5], [14, 6], [14, 5], [14, 6], [14, 5], [14, 4], [14, 4], [14, 3], [13, 3], [12, 3], [12, 4], [12, 5], [12, 6], [11, 6], [10, 6], [9, 6], [9, 7], [9, 8], [9, 7], [9, 6], [8, 6], [9, 6], [9, 5], [9, 6], [8, 6], [8, 7], [9, 7], [10, 7], [10, 6], [9, 6], [9, 5], [8, 5], [7, 5], [7, 6], [7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",417
29,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
30,isMutiGoal0episodes2000step_agent,"[[7, 7], [7, 6], [8, 6], [9, 6], [10, 6], [9, 6], [9, 7], [8, 7], [8, 6], [8, 5], [7, 5], [7, 6], [8, 6], [8, 7], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8], [4, 9], [5, 9], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",29
31,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [3, 12], [2, 12], [1, 12], [1, 13]]",15
32,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
33,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
34,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
35,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
36,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
37,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
38,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
39,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
40,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
41,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [2, 12], [1, 12], [1, 13]]",13
42,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
43,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
44,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
45,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
46,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
47,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
48,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
49,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
50,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
51,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
52,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
53,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
54,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [0, 12], [1, 12], [1, 13]]",15
55,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
56,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
57,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
58,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
59,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
60,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
61,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
62,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
63,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
64,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
65,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
66,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
67,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
68,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
69,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
70,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [4, 10], [3, 10], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
71,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
72,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
73,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
74,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
75,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
76,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 7], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",15
77,isMutiGoal0episodes2000step_agent,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
