,name,isMutiGoal,trainingEpisodes,fixAgentPostion,trajectory,lastPos,steps
33,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 6], [6, 6], [7, 6], [6, 6], [7, 6], [6, 6], [5, 6], [5, 7], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",19
34,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [8, 8], [7, 8], [7, 9], [7, 8], [7, 9], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",17
35,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 6], [6, 6], [6, 7], [6, 6], [6, 7], [6, 6], [6, 5], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",17
36,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 6], [7, 5], [7, 6], [7, 5], [6, 5], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",15
37,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [7, 7], [7, 8], [7, 9], [7, 8], [7, 7], [8, 7], [8, 6], [7, 6], [7, 5], [7, 4], [6, 4], [6, 3], [5, 3], [5, 2], [5, 1], [4, 1], [3, 1], [2, 1], [1, 1]]","[1, 1]",21
38,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
39,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [9, 7], [8, 7], [7, 7], [7, 8], [8, 8], [8, 9], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",17
40,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [5, 7], [5, 6], [5, 7], [6, 7], [6, 6], [6, 7], [5, 7], [5, 6], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",19
41,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 8], [8, 8], [9, 8], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",13
42,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
43,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [8, 8], [8, 9], [7, 9], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",17
44,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [5, 7], [4, 7], [4, 6], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",13
45,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [7, 7], [8, 7], [8, 8], [9, 8], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",15
46,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 8], [7, 9], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
47,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 8], [7, 9], [7, 10], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
48,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [6, 6], [7, 6], [6, 6], [6, 5], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",15
49,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
50,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 8], [11, 9], [12, 9], [13, 9], [13, 10], [13, 11], [13, 12], [13, 13]]","[13, 13]",13
51,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [6, 6], [6, 5], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",13
52,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 8], [7, 7], [7, 6], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",15
53,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 6], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",13
54,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [9, 7], [8, 7], [8, 8], [9, 8], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",15
55,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [8, 6], [7, 6], [7, 5], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",15
56,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [8, 8], [8, 9], [8, 8], [7, 8], [8, 8], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",19
57,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [8, 6], [8, 7], [8, 6], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",15
58,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 8], [8, 8], [8, 7], [8, 8], [7, 8], [8, 8], [8, 7], [7, 7], [6, 7], [7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [8, 2], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",25
59,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [8, 6], [7, 6], [6, 6], [6, 5], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",15
60,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [8, 6], [7, 6], [7, 5], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",15
61,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [6, 6], [6, 5], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",13
62,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
63,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [8, 6], [8, 7], [8, 8], [8, 7], [7, 7], [6, 7], [6, 6], [6, 5], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",19
64,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
65,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [8, 8], [8, 7], [8, 6], [8, 7], [8, 6], [7, 6], [7, 5], [6, 5], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",19
66,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 6], [8, 6], [9, 6], [9, 5], [9, 4], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",15
67,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [7, 7], [7, 6], [6, 6], [5, 6], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 5], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",17
