,name,isMutiGoal,trainingEpisodes,fixAgentPostion,trajectory,lastPos,steps
17,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [6, 8], [6, 7], [5, 7], [4, 7], [4, 6], [5, 6], [5, 7], [4, 7], [4, 8], [5, 8], [5, 7], [4, 7], [4, 6], [4, 7], [5, 7], [5, 6], [6, 6], [6, 5], [5, 5], [6, 5], [7, 5], [7, 4], [8, 4], [8, 5], [9, 5], [9, 6], [8, 6], [8, 5], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",45
18,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [8, 7], [7, 7], [6, 7], [6, 6], [5, 6], [6, 6], [6, 7], [7, 7], [8, 7], [8, 6], [7, 6], [6, 6], [6, 5], [6, 6], [7, 6], [7, 7], [6, 7], [6, 6], [6, 7], [7, 7], [8, 7], [9, 7], [9, 6], [9, 7], [9, 6], [10, 6], [11, 6], [10, 6], [10, 7], [10, 6], [9, 6], [10, 6], [10, 5], [11, 5], [11, 4], [11, 3], [11, 2], [11, 1], [12, 1], [13, 1]]","[13, 1]",41
19,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [6, 8], [6, 7], [7, 7], [6, 7], [6, 8], [5, 8], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",19
20,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [5, 7], [4, 7], [5, 7], [5, 6], [4, 6], [4, 7], [4, 6], [4, 7], [4, 6], [3, 6], [3, 7], [2, 7], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",21
21,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [5, 7], [5, 6], [5, 7], [6, 7], [7, 7], [8, 7], [8, 8], [8, 7], [8, 6], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",21
22,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [8, 7], [7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",15
23,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [7, 7], [7, 6], [8, 6], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [4, 6], [4, 5], [5, 5], [6, 5], [6, 6], [5, 6], [4, 6], [4, 7], [4, 8], [3, 8], [3, 9], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",27
24,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [6, 8], [7, 8], [6, 8], [7, 8], [8, 8], [9, 8], [8, 8], [8, 9], [8, 10], [9, 10], [10, 10], [10, 11], [10, 12], [10, 13], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",21
25,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [7, 7], [7, 8], [6, 8], [7, 8], [8, 8], [9, 8], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [6, 7], [6, 8], [5, 8], [5, 7], [4, 7], [4, 8], [4, 7], [3, 7], [2, 7], [2, 8], [3, 8], [3, 9], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",31
26,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 6], [7, 7], [6, 7], [5, 7], [6, 7], [5, 7], [5, 8], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",19
27,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [8, 7], [8, 6], [8, 7], [8, 8], [8, 7], [8, 8], [9, 8], [8, 8], [7, 8], [7, 7], [8, 7], [9, 7], [9, 6], [9, 7], [10, 7], [11, 7], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",29
28,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 6], [6, 6], [5, 6], [6, 6], [6, 5], [6, 6], [6, 7], [7, 7], [6, 7], [7, 7], [7, 8], [8, 8], [7, 8], [6, 8], [5, 8], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",25
29,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [6, 8], [6, 7], [5, 7], [6, 7], [7, 7], [7, 6], [7, 5], [7, 6], [7, 5], [8, 5], [8, 6], [9, 6], [9, 7], [10, 7], [9, 7], [9, 6], [10, 6], [11, 6], [10, 6], [10, 7], [11, 7], [10, 7], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",35
30,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [7, 7], [8, 7], [7, 7], [7, 6], [8, 6], [8, 5], [8, 4], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",17
31,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [7, 9], [8, 9], [7, 9], [7, 8], [6, 8], [6, 7], [6, 8], [6, 7], [7, 7], [7, 8], [7, 7], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [2, 6], [2, 5], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",25
32,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 6], [7, 7], [6, 7], [6, 6], [6, 5], [5, 5], [5, 4], [5, 3], [4, 3], [4, 2], [4, 1], [3, 1], [2, 1], [1, 1]]","[1, 1]",15
33,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",13
34,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [6, 6], [5, 6], [6, 6], [5, 6], [5, 7], [6, 7], [7, 7], [6, 7], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [8, 3], [8, 2], [8, 1], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",23
35,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [6, 8], [6, 9], [7, 9], [7, 8], [7, 9], [7, 10], [8, 10], [9, 10], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",17
36,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [5, 7], [5, 6], [6, 6], [6, 5], [6, 4], [6, 5], [5, 5], [5, 6], [6, 6], [5, 6], [5, 7], [5, 8], [4, 8], [5, 8], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",25
37,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [8, 7], [8, 8], [9, 8], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",13
38,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [8, 7], [7, 7], [8, 7], [9, 7], [9, 8], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [9, 13], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",17
39,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [8, 8], [7, 8], [6, 8], [5, 8], [6, 8], [5, 8], [5, 7], [5, 8], [6, 8], [5, 8], [5, 7], [5, 8], [4, 8], [5, 8], [6, 8], [5, 8], [6, 8], [6, 7], [6, 8], [6, 9], [6, 8], [6, 7], [7, 7], [7, 8], [7, 7], [7, 6], [7, 7], [8, 7], [8, 6], [7, 6], [7, 5], [7, 4], [6, 4], [5, 4], [5, 3], [4, 3], [4, 2], [4, 1], [3, 1], [2, 1], [1, 1]]","[1, 1]",43
40,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 6], [7, 7], [7, 8], [8, 8], [7, 8], [8, 8], [9, 8], [9, 7], [9, 6], [9, 5], [10, 5], [9, 5], [10, 5], [11, 5], [11, 6], [10, 6], [10, 5], [10, 4], [10, 3], [10, 2], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",25
41,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",13
42,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [6, 8], [5, 8], [5, 7], [4, 7], [5, 7], [6, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [4, 7], [4, 6], [3, 6], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",27
43,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [8, 7], [8, 6], [8, 7], [8, 6], [8, 5], [8, 6], [7, 6], [6, 6], [5, 6], [6, 6], [6, 5], [6, 4], [6, 3], [6, 2], [7, 2], [7, 1], [8, 1], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",23
44,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [8, 7], [7, 7], [7, 8], [6, 8], [6, 7], [6, 6], [7, 6], [7, 7], [6, 7], [6, 6], [6, 5], [6, 4], [7, 4], [8, 4], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",23
45,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [6, 8], [6, 7], [6, 6], [6, 5], [7, 5], [6, 5], [6, 6], [6, 7], [6, 6], [6, 5], [6, 6], [6, 5], [5, 5], [5, 4], [5, 3], [4, 3], [4, 2], [4, 1], [3, 1], [2, 1], [1, 1]]","[1, 1]",23
46,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",13
47,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [8, 7], [7, 7], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",17
48,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [8, 8], [9, 8], [10, 8], [10, 9], [10, 10], [10, 11], [9, 11], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",15
49,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [7, 7], [8, 7], [9, 7], [8, 7], [9, 7], [10, 7], [10, 8], [9, 8], [8, 8], [8, 9], [7, 9], [7, 10], [7, 9], [7, 8], [8, 8], [9, 8], [9, 7], [9, 6], [10, 6], [10, 7], [10, 6], [11, 6], [12, 6], [12, 5], [11, 5], [10, 5], [9, 5], [9, 6], [9, 5], [10, 5], [10, 4], [10, 3], [10, 2], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",39
50,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [8, 8], [8, 9], [8, 8], [8, 7], [8, 6], [9, 6], [8, 6], [8, 7], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",23
51,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [8, 8], [9, 8], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",13
52,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 6], [8, 6], [9, 6], [8, 6], [8, 5], [8, 4], [8, 3], [8, 2], [8, 1], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",15
53,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [6, 11], [5, 11], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",15
54,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [6, 8], [6, 7], [6, 8], [6, 7], [6, 6], [6, 5], [6, 4], [5, 4], [5, 3], [4, 3], [4, 2], [4, 1], [3, 1], [2, 1], [1, 1]]","[1, 1]",17
55,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 6], [7, 7], [7, 8], [7, 7], [8, 7], [8, 8], [8, 9], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",17
56,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 6], [7, 7], [8, 7], [8, 6], [8, 7], [7, 7], [8, 7], [7, 7], [7, 6], [7, 5], [7, 6], [6, 6], [6, 7], [5, 7], [6, 7], [5, 7], [5, 8], [4, 8], [3, 8], [3, 9], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",27
57,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [8, 7], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [6, 3], [7, 3], [6, 3], [5, 3], [4, 3], [4, 2], [4, 1], [3, 1], [2, 1], [1, 1]]","[1, 1]",17
58,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",13
59,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [6, 8], [6, 9], [7, 9], [8, 9], [7, 9], [7, 10], [6, 10], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",17
60,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [6, 8], [6, 7], [6, 8], [5, 8], [6, 8], [7, 8], [7, 9], [8, 9], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",19
61,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [5, 7], [5, 8], [4, 8], [3, 8], [3, 9], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",15
62,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [7, 7], [7, 8], [8, 8], [7, 8], [6, 8], [5, 8], [6, 8], [6, 7], [6, 6], [5, 6], [5, 7], [5, 6], [5, 5], [4, 5], [4, 4], [4, 3], [4, 2], [4, 1], [3, 1], [2, 1], [1, 1]]","[1, 1]",23
63,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [6, 6], [5, 6], [5, 5], [5, 4], [5, 3], [4, 3], [4, 2], [4, 1], [3, 1], [2, 1], [1, 1]]","[1, 1]",13
64,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [6, 8], [6, 7], [7, 7], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6], [11, 5], [12, 5], [12, 4], [11, 4], [11, 3], [11, 2], [11, 1], [12, 1], [13, 1]]","[13, 1]",19
65,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 6], [6, 6], [7, 6], [8, 6], [7, 6], [7, 5], [7, 4], [8, 4], [7, 4], [7, 5], [6, 5], [7, 5], [6, 5], [5, 5], [5, 4], [5, 3], [4, 3], [4, 2], [4, 1], [3, 1], [2, 1], [1, 1]]","[1, 1]",23
66,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [8, 7], [8, 6], [8, 5], [7, 5], [6, 5], [5, 5], [4, 5], [4, 4], [4, 3], [4, 2], [4, 1], [3, 1], [2, 1], [1, 1]]","[1, 1]",15
67,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [7, 7], [6, 7], [5, 7], [5, 6], [5, 5], [6, 5], [7, 5], [7, 4], [7, 3], [6, 3], [6, 4], [7, 4], [7, 3], [8, 3], [8, 2], [8, 1], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",23
68,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [6, 8], [5, 8], [5, 7], [5, 8], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",17
69,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 6], [7, 5], [7, 6], [7, 5], [6, 5], [6, 4], [6, 5], [6, 6], [6, 5], [6, 4], [6, 3], [5, 3], [4, 3], [4, 2], [4, 1], [3, 1], [2, 1], [1, 1]]","[1, 1]",19
70,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [6, 7], [7, 7], [7, 8], [8, 8], [9, 8], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [13, 8], [13, 9], [13, 10], [13, 11], [13, 12], [13, 13]]","[13, 13]",17
71,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [8, 7], [8, 8], [7, 8], [7, 9], [7, 10], [7, 9], [7, 10], [6, 10], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 11], [1, 12], [1, 13]]","[1, 13]",19
72,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 6], [7, 5], [7, 4], [8, 4], [8, 5], [8, 6], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [10, 2], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",17
73,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 6], [7, 7], [8, 7], [9, 7], [8, 7], [9, 7], [9, 6], [8, 6], [8, 7], [8, 6], [9, 6], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",23
74,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [7, 7], [7, 8], [7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",17
75,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [8, 7], [8, 6], [9, 6], [9, 7], [9, 6], [9, 5], [8, 5], [8, 4], [8, 5], [8, 4], [8, 5], [9, 5], [10, 5], [11, 5], [11, 4], [11, 3], [11, 2], [11, 1], [12, 1], [13, 1]]","[13, 1]",21
76,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [8, 7], [8, 8], [9, 8], [8, 8], [9, 8], [8, 8], [8, 9], [8, 10], [8, 9], [8, 8], [8, 7], [9, 7], [9, 6], [10, 6], [10, 7], [9, 7], [9, 6], [8, 6], [9, 6], [10, 6], [10, 5], [10, 4], [10, 3], [10, 2], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",29
77,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 8], [8, 8], [7, 8], [7, 7], [7, 6], [8, 6], [8, 5], [7, 5], [6, 5], [7, 5], [6, 5], [5, 5], [4, 5], [4, 4], [4, 3], [4, 2], [4, 1], [3, 1], [2, 1], [1, 1]]","[1, 1]",21
78,fixReset0isMutiGoal1episodes8000step_agent,1,8000,0,"[[7, 7], [7, 6], [8, 6], [7, 6], [6, 6], [7, 6], [7, 7], [7, 8], [7, 9], [7, 8], [8, 8], [9, 8], [8, 8], [8, 7], [8, 6], [9, 6], [10, 6], [9, 6], [8, 6], [7, 6], [6, 6], [7, 6], [6, 6], [6, 5], [6, 6], [6, 7], [6, 8], [5, 8], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]","[1, 13]",37
