,name,isMutiGoal,trainingEpisodes,fixAgentPostion,trajectory,lastPos,steps
0,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",13
1,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [3, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",15
2,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",13
3,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [4, 13], [4, 12], [4, 11], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",17
4,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",13
5,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",13
6,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",13
7,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [5, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",15
8,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",13
9,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",13
10,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [6, 8], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",15
11,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",13
12,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",13
13,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",13
14,fixReset1isMutiGoal0episodes2000step_agent,0,2000,1,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]","[1, 13]",13
