,name,trajectory,steps
0,maxRolloutSteps22_numSimulations11_softmaxBeta-1_stepPenalty100_0,"[[7, 7], [8, 7], [8, 8], [7, 8], [7, 9], [6, 9], [5, 9], [5, 8], [4, 8], [3, 8], [2, 8], [2, 7], [3, 7], [2, 7], [2, 6], [1, 6], [1, 7], [0, 7], [0, 7], [0, 7], [1, 7], [1, 8], [1, 7], [1, 6], [1, 7], [1, 8], [1, 7], [0, 7], [0, 6], [1, 6], [0, 6], [0, 7], [1, 7], [1, 8], [1, 7], [1, 8], [1, 7], [1, 8], [1, 7], [1, 8], [1, 7], [0, 7], [1, 7], [0, 7], [0, 8], [0, 7], [0, 8], [0, 9], [0, 10], [0, 9], [1, 9], [0, 9], [0, 10], [0, 9], [0, 9], [0, 8], [0, 7], [0, 7], [1, 7], [1, 8], [1, 7], [1, 6], [1, 7], [1, 6], [1, 5], [0, 5], [0, 4], [0, 4], [0, 4], [0, 5], [0, 6], [0, 5], [0, 6], [0, 6], [1, 6], [1, 5], [1, 6], [0, 6], [0, 5], [0, 4], [0, 5], [0, 4], [1, 4], [0, 4], [0, 5], [0, 5], [1, 5], [2, 5], [2, 4], [2, 5], [1, 5], [2, 5], [2, 4], [2, 3], [2, 2], [2, 1], [1, 1]]",97
1,maxRolloutSteps22_numSimulations11_softmaxBeta-1_stepPenalty100_0,"[[7, 7], [8, 7], [8, 8], [7, 8], [7, 9], [6, 9], [5, 9], [6, 9], [5, 9], [6, 9], [5, 9], [6, 9], [5, 9], [5, 8], [4, 8], [3, 8], [2, 8], [1, 8], [1, 7], [1, 8], [1, 7], [1, 8], [1, 7], [1, 8], [1, 7], [0, 7], [0, 7], [0, 6], [1, 6], [2, 6], [1, 6], [2, 6], [1, 6], [1, 7], [1, 8], [1, 7], [1, 6], [0, 6], [1, 6], [0, 6], [0, 7], [0, 6], [0, 7], [0, 7], [0, 6], [0, 6], [1, 6], [1, 7], [0, 7], [0, 7], [1, 7], [0, 7], [0, 8], [0, 9], [1, 9], [0, 9], [0, 8], [0, 8], [0, 8], [0, 7], [0, 7], [0, 8], [0, 7], [0, 6], [1, 6], [1, 7], [0, 7], [0, 6], [0, 5], [1, 5], [0, 5], [1, 5], [1, 6], [1, 5], [0, 5], [0, 5], [0, 5], [0, 5], [0, 4], [0, 5], [0, 5], [1, 5], [2, 5], [1, 5], [1, 6], [1, 5], [2, 5], [1, 5], [0, 5], [0, 5], [0, 6], [0, 7], [0, 6], [0, 7], [0, 8], [0, 7], [0, 7], [0, 8], [0, 8], [0, 7], [1, 7], [1, 6], [2, 6], [1, 6], [0, 6], [0, 5], [0, 4], [0, 4], [0, 4], [1, 4], [1, 5], [1, 4], [0, 4], [0, 4], [1, 4], [1, 3], [1, 2], [1, 1]]",118
2,maxRolloutSteps22_numSimulations11_softmaxBeta-1_stepPenalty100_0,"[[7, 7], [8, 7], [8, 8], [8, 9], [9, 9], [10, 9], [10, 10], [10, 11], [11, 11], [12, 11], [12, 10], [12, 9], [12, 8], [11, 8], [10, 8], [11, 8], [11, 9], [12, 9], [12, 8], [11, 8], [11, 9], [12, 9], [11, 9], [12, 9], [12, 8], [12, 7], [13, 7], [14, 7], [14, 6], [14, 7], [14, 6], [14, 6], [14, 7], [14, 8], [14, 8], [14, 9], [14, 10], [14, 9], [13, 9], [13, 8], [12, 8], [11, 8], [11, 9], [12, 9], [12, 8], [11, 8], [11, 9], [12, 9], [12, 8], [12, 7], [11, 7], [11, 8], [10, 8], [10, 9], [9, 9], [10, 9], [10, 8], [10, 7], [10, 6], [11, 6], [11, 7], [11, 8], [10, 8], [10, 7], [10, 6], [10, 5], [10, 6], [11, 6], [11, 7], [12, 7], [11, 7], [11, 8], [11, 9], [11, 8], [11, 9], [12, 9], [12, 8], [11, 8], [11, 9], [12, 9], [12, 8], [12, 7], [11, 7], [12, 7], [13, 7], [14, 7], [14, 8], [14, 8], [13, 8], [13, 9], [12, 9], [13, 9], [13, 8], [12, 8], [11, 8], [10, 8], [11, 8], [10, 8], [10, 9], [10, 10], [10, 11], [10, 10], [10, 11], [11, 11], [12, 11], [12, 10], [12, 9], [12, 8], [12, 7], [11, 7], [11, 8], [10, 8], [10, 7], [10, 6], [10, 5], [10, 6], [11, 6], [11, 7], [11, 8], [11, 9], [11, 8], [11, 9], [12, 9], [11, 9], [11, 8], [10, 8], [11, 8], [10, 8], [10, 7], [10, 6], [11, 6], [11, 7], [12, 7], [11, 7], [11, 8], [10, 8], [10, 9], [11, 9], [12, 9], [11, 9], [11, 8], [11, 9], [12, 9], [13, 9], [14, 9], [14, 10], [14, 9], [14, 9], [13, 9], [14, 9], [14, 10], [14, 9], [14, 10], [13, 10], [12, 10], [12, 9], [11, 9], [12, 9], [11, 9], [10, 9], [11, 9], [11, 8], [11, 9], [12, 9], [11, 9], [10, 9], [11, 9], [10, 9], [10, 10], [10, 11], [10, 10], [10, 11], [11, 11], [12, 11], [12, 10], [13, 10], [12, 10], [12, 9], [12, 8], [12, 7], [13, 7], [14, 7], [14, 6], [14, 7], [14, 8], [14, 8], [14, 8], [14, 9], [14, 8], [14, 9], [14, 9], [13, 9], [13, 8], [13, 9], [13, 10], [13, 11], [14, 11], [14, 12], [14, 13], [13, 13]]",200
0,maxRolloutSteps22_numSimulations11_softmaxBeta-1_stepPenalty100_0,"[[7, 7], [8, 7], [8, 8], [9, 8], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]",13
1,maxRolloutSteps22_numSimulations11_softmaxBeta-1_stepPenalty100_0,"[[7, 7], [8, 7], [8, 8], [9, 8], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]",13
2,maxRolloutSteps22_numSimulations11_softmaxBeta-1_stepPenalty100_0,"[[7, 7], [8, 7], [8, 8], [9, 8], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]",13
3,maxRolloutSteps22_numSimulations11_softmaxBeta-1_stepPenalty100_0,"[[7, 7], [8, 7], [8, 8], [9, 8], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]",13
4,maxRolloutSteps22_numSimulations11_softmaxBeta-1_stepPenalty100_0,"[[7, 7], [8, 7], [8, 8], [9, 8], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]",13
5,maxRolloutSteps22_numSimulations11_softmaxBeta-1_stepPenalty100_0,"[[7, 7], [8, 7], [8, 8], [9, 8], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]",13
6,maxRolloutSteps22_numSimulations11_softmaxBeta-1_stepPenalty100_0,"[[7, 7], [8, 7], [8, 8], [9, 8], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]",13
