,name,trajectory,steps
22,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [6, 8], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [3, 14], [2, 14], [2, 14], [1, 14], [1, 13]]",16
23,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",13
24,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [7, 9], [7, 10], [6, 10], [6, 11], [5, 11], [5, 10], [5, 11], [4, 11], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",15
25,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [4, 8], [3, 8], [3, 9], [3, 10], [4, 10], [3, 10], [2, 10], [3, 10], [3, 11], [2, 11], [1, 11], [1, 12], [1, 13]]",17
26,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [7, 11], [6, 11], [5, 11], [4, 11], [4, 12], [5, 12], [4, 12], [4, 13], [4, 14], [4, 14], [3, 14], [2, 14], [1, 14], [1, 13]]",20
27,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [3, 8], [3, 9], [3, 10], [3, 11], [3, 10], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",15
28,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [3, 10], [3, 11], [2, 11], [1, 11], [1, 12], [1, 13]]",13
29,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 6], [6, 6], [6, 7], [6, 8], [6, 9], [5, 9], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [2, 12], [2, 13], [1, 13]]",15
30,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [8, 7], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [5, 9], [5, 10], [4, 10], [3, 10], [3, 11], [2, 11], [2, 12], [1, 12], [1, 13]]",17
31,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [4, 9], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]",13
