,name,trajectory,steps
0,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [4, 11], [4, 10], [3, 10], [3, 11], [3, 12], [3, 13], [3, 14], [3, 14], [2, 14], [2, 13], [1, 13]]",20
1,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [7, 7], [8, 7], [8, 6], [7, 6], [8, 6], [7, 6], [6, 6], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [4, 10], [4, 11], [4, 12], [3, 12], [4, 12], [5, 12], [4, 12], [3, 12], [2, 12], [2, 13], [1, 13]]",25
2,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [3, 9], [2, 9], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]",13
3,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [8, 7], [9, 7], [10, 7], [10, 8], [10, 9], [9, 9], [10, 9], [11, 9], [12, 9], [11, 9], [11, 10], [11, 9], [12, 9], [12, 10], [13, 10], [12, 10], [13, 10], [13, 9], [12, 9], [13, 9], [13, 10], [13, 11], [13, 12], [13, 11], [13, 10], [14, 10], [14, 9], [13, 9], [14, 9], [14, 10], [14, 9], [14, 9], [13, 9], [13, 10], [12, 10], [12, 11], [12, 12], [11, 12], [11, 13], [11, 12], [11, 13], [10, 13], [11, 13], [12, 13], [12, 14], [13, 14], [12, 14], [12, 13], [12, 12], [11, 12], [10, 12], [10, 13], [10, 12], [10, 13], [9, 13], [8, 13], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [3, 14], [2, 14], [2, 13], [1, 13]]",66
4,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [6, 11], [5, 11], [4, 11], [4, 12], [3, 12], [2, 12], [2, 13], [1, 13]]",15
5,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [7, 9], [7, 10], [8, 10], [8, 11], [7, 11], [7, 10], [6, 10], [5, 10], [5, 11], [4, 11], [4, 12], [4, 13], [3, 13], [2, 13], [1, 13]]",17
6,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [4, 10], [3, 10], [2, 10], [2, 11], [1, 11], [0, 11], [0, 12], [0, 13], [1, 13]]",15
7,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [5, 9], [4, 9], [4, 10], [4, 11], [4, 12], [3, 12], [2, 12], [2, 13], [1, 13]]",13
8,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [4, 12], [4, 13], [3, 13], [2, 13], [1, 13]]",15
9,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 6], [7, 5], [6, 5], [5, 5], [5, 6], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [3, 10], [2, 10], [3, 10], [3, 11], [4, 11], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",21
10,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [6, 7], [7, 7], [6, 7], [6, 8], [5, 8], [5, 9], [5, 10], [4, 10], [3, 10], [3, 11], [2, 11], [2, 12], [1, 12], [1, 13]]",17
11,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [7, 9], [7, 10], [6, 10], [5, 10], [5, 11], [4, 11], [4, 12], [4, 11], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",15
12,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [8, 7], [7, 7], [8, 7], [8, 8], [8, 7], [8, 8], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [3, 10], [2, 10], [2, 11], [1, 11], [1, 12], [1, 13]]",19
13,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 6], [7, 5], [7, 4], [7, 5], [7, 6], [8, 6], [8, 7], [8, 6], [8, 7], [8, 8], [8, 9], [8, 10], [9, 10], [10, 10], [9, 10], [8, 10], [8, 9], [7, 9], [7, 8], [6, 8], [5, 8], [5, 9], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [3, 11], [3, 12], [2, 12], [2, 13], [1, 13]]",33
14,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 6], [8, 6], [7, 6], [8, 6], [8, 7], [8, 8], [8, 9], [8, 10], [8, 11], [7, 11], [6, 11], [5, 11], [5, 12], [4, 12], [4, 11], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",21
15,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [5, 9], [4, 9], [4, 10], [3, 10], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
16,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]",13
17,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
18,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [8, 7], [7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]",15
19,maxRolloutSteps20_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [5, 10], [4, 10], [3, 10], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",13
